date,ville,latitude,longitude,T_min,T_max,pluie_mm,vent_kmh,ensoleillement_h,mois,type_plante,stade,humidite_sol,temperature_sol,N,P,K,kc,ET0,superficie_ha,eau_litres,eau_mm
2019-05-30,Agadir,30.427,-9.598,17.4,23.3,0.0,18.1,10.73,5,Oignon,mature,47.8,22.6,122.7,53.7,93.2,1.05,0.0,40.31,0.0,0.0
2019-05-31,Agadir,30.427,-9.598,17.5,31.1,0.0,15.1,12.8,5,Tomate,jeune,19.0,25.4,133.0,79.4,110.3,0.6,0.0,16.91,0.0,0.0
2019-06-01,Agadir,30.427,-9.598,22.7,33.3,0.0,24.4,12.79,6,Oranger,mature,18.8,29.0,75.7,34.8,26.4,0.75,0.0,8.8,0.0,0.0
2019-06-02,Agadir,30.427,-9.598,26.1,37.5,0.0,12.2,13.0,6,Citronnier,mature,16.5,29.9,142.6,69.4,87.8,0.75,0.0,20.63,0.0,0.0
2019-06-03,Agadir,30.427,-9.598,24.8,38.9,0.0,19.3,13.0,6,Laitue,fin,41.9,30.3,82.9,29.7,72.2,0.95,0.0,2.95,0.0,0.0
2019-06-04,Agadir,30.427,-9.598,21.3,30.0,0.0,15.3,13.0,6,Oignon,jeune,54.7,24.0,36.2,90.1,19.8,0.7,0.0,1.06,0.0,0.0
2019-06-05,Agadir,30.427,-9.598,19.4,29.5,0.0,27.0,12.0,6,Tomate,fin,25.9,22.7,19.8,14.9,128.9,0.8,0.0,24.24,0.0,0.0
2019-06-06,Agadir,30.427,-9.598,18.1,28.3,0.0,20.4,13.0,6,Oranger,jeune,22.1,24.8,102.6,34.1,82.2,0.7,0.0,39.73,0.0,0.0
2019-06-07,Agadir,30.427,-9.598,17.4,27.0,0.0,16.9,13.0,6,Citronnier,fin,22.2,21.4,58.2,44.9,91.2,0.7,0.0,41.06,0.0,0.0
2019-06-08,Agadir,30.427,-9.598,17.4,27.7,0.0,22.5,13.0,6,Laitue,mature,69.0,23.7,131.9,11.9,72.2,1.0,0.0,0.52,0.0,0.0
2019-06-09,Agadir,30.427,-9.598,17.4,27.8,0.0,22.2,13.03,6,Oignon,mature,25.8,20.7,0.5,87.0,56.9,1.05,0.0,3.08,0.0,0.0
2019-06-10,Agadir,30.427,-9.598,16.4,29.4,0.0,25.3,13.03,6,Tomate,jeune,27.2,20.3,13.0,22.0,125.7,0.6,0.0,41.88,0.0,0.0
2019-06-11,Agadir,30.427,-9.598,17.1,27.5,0.0,20.5,13.03,6,Oranger,jeune,44.0,21.1,86.9,93.1,60.8,0.7,0.0,49.89,0.0,0.0
2019-06-12,Agadir,30.427,-9.598,16.4,26.8,0.0,15.4,13.02,6,Citronnier,fin,53.8,22.9,130.6,19.2,68.1,0.7,0.0,4.78,0.0,0.0
2019-06-13,Agadir,30.427,-9.598,18.7,24.7,0.2,29.3,11.78,6,Laitue,mature,49.2,23.7,96.6,33.4,77.5,1.0,0.0,34.84,0.0,0.0
2019-06-14,Agadir,30.427,-9.598,17.4,26.0,0.0,23.0,12.38,6,Oignon,fin,56.1,20.9,156.7,35.1,15.9,0.75,0.0,43.01,0.0,0.0
2019-06-15,Agadir,30.427,-9.598,16.3,25.9,0.0,21.4,13.1,6,Tomate,mature,52.2,18.7,142.0,38.1,12.7,1.15,0.0,17.22,0.0,0.0
2019-06-16,Agadir,30.427,-9.598,16.7,25.7,0.0,26.1,13.09,6,Oranger,mature,42.0,20.1,146.2,18.6,86.0,0.75,0.0,18.63,0.0,0.0
2019-06-17,Agadir,30.427,-9.598,16.9,23.8,0.0,25.2,13.09,6,Citronnier,mature,42.2,20.3,100.1,22.2,121.5,0.75,0.0,48.05,0.0,0.0
2019-06-18,Agadir,30.427,-9.598,16.5,26.7,0.0,26.1,12.2,6,Laitue,fin,48.3,22.6,187.3,97.6,35.2,0.95,0.0,46.34,0.0,0.0
2019-06-19,Agadir,30.427,-9.598,18.0,26.0,0.0,29.8,12.19,6,Oignon,jeune,70.5,23.4,148.7,33.0,5.1,0.7,0.0,6.38,0.0,0.0
2019-06-20,Agadir,30.427,-9.598,19.3,27.6,0.1,28.2,9.42,6,Tomate,fin,31.8,20.6,194.3,57.3,77.2,0.8,0.0,33.93,0.0,0.0
2019-06-21,Agadir,30.427,-9.598,18.2,27.3,0.0,14.4,12.87,6,Oranger,mature,42.8,23.4,28.8,80.7,83.9,0.75,0.0,40.85,0.0,0.0
2019-06-22,Agadir,30.427,-9.598,18.0,27.7,0.0,17.6,13.08,6,Citronnier,mature,48.2,19.9,13.7,77.7,146.1,0.75,0.0,18.4,0.0,0.0
2019-06-23,Agadir,30.427,-9.598,18.2,27.2,0.0,27.1,13.08,6,Laitue,fin,16.0,20.3,138.3,3.1,95.5,0.95,0.0,33.71,0.0,0.0
2019-06-24,Agadir,30.427,-9.598,17.9,26.0,0.0,28.3,13.08,6,Oignon,fin,37.1,21.5,93.2,53.4,52.4,0.75,0.0,12.25,0.0,0.0
2019-06-25,Agadir,30.427,-9.598,19.2,25.0,0.0,26.7,10.97,6,Tomate,fin,35.0,21.4,22.0,33.8,33.0,0.8,0.0,24.71,0.0,0.0
2019-06-26,Agadir,30.427,-9.598,18.6,27.4,0.5,27.1,11.85,6,Oranger,jeune,71.1,22.5,75.2,49.2,121.0,0.7,0.0,20.35,0.0,0.0
2019-06-27,Agadir,30.427,-9.598,19.8,27.9,0.0,25.4,12.02,6,Citronnier,jeune,38.4,21.7,192.3,40.2,104.1,0.7,0.0,23.88,0.0,0.0
2019-06-28,Agadir,30.427,-9.598,18.8,28.3,0.0,14.9,13.0,6,Laitue,jeune,21.0,22.3,150.4,45.8,53.7,0.7,0.0,11.32,0.0,0.0
2019-06-29,Agadir,30.427,-9.598,18.7,28.1,0.0,19.4,13.07,6,Oignon,mature,19.9,25.7,87.9,47.0,14.2,1.05,0.0,15.88,0.0,0.0
2019-06-30,Agadir,30.427,-9.598,18.1,29.1,0.0,16.2,13.07,6,Tomate,fin,35.7,26.1,169.9,74.7,96.8,0.8,0.0,13.04,0.0,0.0
2019-07-01,Agadir,30.427,-9.598,18.5,29.3,0.0,18.6,12.99,7,Oranger,fin,68.0,22.3,51.5,32.0,25.1,0.7,0.0,20.92,0.0,0.0
2019-07-02,Agadir,30.427,-9.598,18.1,29.4,0.0,17.1,13.0,7,Citronnier,fin,41.5,23.6,199.8,61.1,25.4,0.7,0.0,48.33,0.0,0.0
2019-07-03,Agadir,30.427,-9.598,17.8,28.4,0.0,17.7,13.07,7,Laitue,fin,58.0,21.8,114.0,89.9,123.7,0.95,0.0,31.22,0.0,0.0
2019-07-04,Agadir,30.427,-9.598,17.8,28.7,0.0,17.6,13.0,7,Oignon,mature,17.6,24.3,186.5,89.0,54.3,1.05,0.0,1.52,0.0,0.0
2019-07-05,Agadir,30.427,-9.598,17.7,27.0,0.0,13.1,13.0,7,Tomate,mature,41.8,23.4,163.7,40.4,37.8,1.15,0.0,11.86,0.0,0.0
2019-07-06,Agadir,30.427,-9.598,18.1,29.7,0.0,17.4,12.89,7,Oranger,mature,41.8,21.2,103.4,6.3,89.4,0.75,0.0,3.28,0.0,0.0
2019-07-07,Agadir,30.427,-9.598,18.4,29.8,0.1,16.2,13.0,7,Citronnier,fin,53.3,25.6,69.4,30.3,32.7,0.7,0.0,24.6,0.0,0.0
2019-07-08,Agadir,30.427,-9.598,18.2,29.7,0.0,18.0,12.35,7,Laitue,jeune,24.3,21.2,119.4,41.9,50.6,0.7,0.0,26.75,0.0,0.0
2019-07-09,Agadir,30.427,-9.598,18.7,28.9,0.0,16.5,12.53,7,Oignon,fin,47.6,24.1,191.0,4.0,35.8,0.75,0.0,30.63,0.0,0.0
2019-07-10,Agadir,30.427,-9.598,19.0,27.1,0.0,26.9,12.12,7,Tomate,fin,53.6,25.9,8.9,13.3,73.0,0.8,0.0,38.89,0.0,0.0
2019-07-11,Agadir,30.427,-9.598,19.5,24.6,0.0,24.0,12.38,7,Oranger,mature,59.1,24.6,27.7,73.6,83.4,0.75,0.0,29.84,0.0,0.0
2019-07-12,Agadir,30.427,-9.598,19.0,25.1,0.0,24.3,9.92,7,Citronnier,jeune,29.8,24.7,75.6,86.0,84.9,0.7,0.0,31.61,0.0,0.0
2019-07-13,Agadir,30.427,-9.598,18.3,31.2,0.0,14.3,11.32,7,Laitue,mature,59.5,27.1,17.6,36.2,39.7,1.0,0.0,13.38,0.0,0.0
2019-07-14,Agadir,30.427,-9.598,19.0,27.6,0.0,19.7,12.83,7,Oignon,fin,63.3,24.8,153.8,38.1,37.4,0.75,0.0,21.47,0.0,0.0
2019-07-15,Agadir,30.427,-9.598,18.9,27.9,0.0,15.5,12.79,7,Tomate,mature,69.8,20.7,67.4,80.8,134.9,1.15,0.0,11.28,0.0,0.0
2019-07-16,Agadir,30.427,-9.598,19.9,29.1,0.0,17.1,12.87,7,Oranger,jeune,61.9,22.1,194.8,11.2,52.9,0.7,0.0,27.43,0.0,0.0
2019-07-17,Agadir,30.427,-9.598,19.3,28.3,0.0,17.1,12.44,7,Citronnier,mature,71.2,20.9,80.5,21.9,64.5,0.75,0.0,45.63,0.0,0.0
2019-07-18,Agadir,30.427,-9.598,19.4,26.6,0.1,17.9,11.0,7,Laitue,jeune,26.8,25.5,81.1,54.2,90.0,0.7,0.0,11.98,0.0,0.0
2019-07-19,Agadir,30.427,-9.598,19.8,26.7,0.0,19.5,11.31,7,Oignon,mature,65.6,21.3,123.7,41.5,129.5,1.05,0.0,41.95,0.0,0.0
2019-07-20,Agadir,30.427,-9.598,19.5,27.2,0.0,19.5,11.68,7,Tomate,fin,50.0,25.2,197.6,11.4,41.5,0.8,0.0,34.59,0.0,0.0
2019-07-21,Agadir,30.427,-9.598,19.0,29.0,0.0,17.7,12.76,7,Oranger,mature,73.9,22.1,101.8,8.3,101.8,0.75,0.0,28.4,0.0,0.0
2019-07-22,Agadir,30.427,-9.598,18.8,30.2,0.0,16.9,12.65,7,Citronnier,jeune,15.4,22.7,82.1,55.3,99.7,0.7,0.0,3.37,0.0,0.0
2019-07-23,Agadir,30.427,-9.598,18.9,27.5,0.0,14.5,11.86,7,Laitue,jeune,18.2,20.8,21.9,84.4,148.0,0.7,0.0,11.68,0.0,0.0
2019-07-24,Agadir,30.427,-9.598,20.4,29.4,0.0,17.2,11.73,7,Oignon,fin,46.6,26.1,54.1,97.2,3.9,0.75,0.0,15.91,0.0,0.0
2019-07-25,Agadir,30.427,-9.598,20.3,32.6,0.0,14.8,12.28,7,Tomate,mature,37.5,28.8,80.6,42.9,59.5,1.15,0.0,5.57,0.0,0.0
2019-07-26,Agadir,30.427,-9.598,21.7,33.1,0.0,17.7,12.86,7,Oranger,jeune,21.4,25.6,51.2,58.5,101.0,0.7,0.0,21.05,0.0,0.0
2019-07-27,Agadir,30.427,-9.598,19.7,30.7,0.0,19.2,12.67,7,Citronnier,mature,32.1,23.4,86.9,4.8,56.5,0.75,0.0,1.41,0.0,0.0
2019-07-28,Agadir,30.427,-9.598,19.3,29.3,0.0,16.6,12.39,7,Laitue,jeune,42.0,26.7,34.0,43.6,123.5,0.7,0.0,33.42,0.0,0.0
2019-07-29,Agadir,30.427,-9.598,19.9,26.8,0.0,15.6,10.82,7,Oignon,mature,70.6,22.1,5.2,70.7,132.8,1.05,0.0,47.07,0.0,0.0
2019-07-30,Agadir,30.427,-9.598,19.4,26.9,0.0,15.3,12.81,7,Tomate,fin,60.7,24.5,128.3,4.0,120.3,0.8,0.0,49.39,0.0,0.0
2019-07-31,Agadir,30.427,-9.598,18.7,27.2,0.0,19.5,12.83,7,Oranger,jeune,31.5,21.4,91.5,95.8,132.1,0.7,0.0,32.8,0.0,0.0
2019-08-01,Agadir,30.427,-9.598,19.9,26.9,0.0,18.9,11.18,8,Citronnier,mature,66.0,21.0,111.1,1.3,34.1,0.75,0.0,37.01,0.0,0.0
2019-08-02,Agadir,30.427,-9.598,18.5,26.8,0.0,17.6,12.68,8,Laitue,fin,47.9,25.2,45.5,40.6,102.2,0.95,0.0,20.21,0.0,0.0
2019-08-03,Agadir,30.427,-9.598,18.9,27.5,0.0,16.6,12.45,8,Oignon,fin,26.4,22.5,76.5,80.6,80.8,0.75,0.0,40.75,0.0,0.0
2019-08-04,Agadir,30.427,-9.598,18.5,27.6,0.0,17.6,12.69,8,Tomate,mature,45.5,22.6,155.6,15.8,1.5,1.15,0.0,31.03,0.0,0.0
2019-08-05,Agadir,30.427,-9.598,18.1,26.4,0.0,15.3,11.62,8,Oranger,mature,19.1,22.1,179.2,71.2,83.9,0.75,0.0,20.14,0.0,0.0
2019-08-06,Agadir,30.427,-9.598,19.6,25.3,0.0,14.2,12.16,8,Citronnier,mature,25.5,25.2,126.4,100.0,148.7,0.75,0.0,33.95,0.0,0.0
2019-08-07,Agadir,30.427,-9.598,18.8,25.9,0.0,12.0,11.39,8,Laitue,jeune,66.2,24.1,107.3,25.0,89.8,0.7,0.0,48.35,0.0,0.0
2019-08-08,Agadir,30.427,-9.598,19.3,24.8,0.0,13.5,11.24,8,Oignon,mature,20.7,20.0,138.3,66.1,93.7,1.05,0.0,9.16,0.0,0.0
2019-08-09,Agadir,30.427,-9.598,18.9,28.5,0.0,16.0,11.1,8,Tomate,jeune,67.2,22.2,79.6,19.5,131.1,0.6,0.0,46.6,0.0,0.0
2019-08-10,Agadir,30.427,-9.598,18.8,31.3,0.0,17.3,12.55,8,Oranger,jeune,38.8,24.6,132.1,39.7,57.7,0.7,0.0,29.71,0.0,0.0
2019-08-11,Agadir,30.427,-9.598,20.4,28.1,0.0,11.5,12.56,8,Citronnier,fin,19.6,23.8,91.8,54.0,108.8,0.7,0.0,14.1,0.0,0.0
2019-08-12,Agadir,30.427,-9.598,19.8,27.9,0.0,14.3,12.56,8,Laitue,fin,56.5,22.3,10.0,68.1,148.3,0.95,0.0,14.7,0.0,0.0
2019-08-13,Agadir,30.427,-9.598,19.5,27.3,0.0,17.8,12.56,8,Oignon,mature,28.7,25.7,112.2,96.7,16.5,1.05,0.0,27.89,0.0,0.0
2019-08-14,Agadir,30.427,-9.598,19.5,26.6,0.0,14.3,12.51,8,Tomate,jeune,62.0,25.3,88.5,11.3,21.8,0.6,0.0,41.6,0.0,0.0
2019-08-15,Agadir,30.427,-9.598,19.9,28.8,0.0,11.5,12.37,8,Oranger,fin,66.0,23.8,26.8,55.9,130.4,0.7,0.0,11.35,0.0,0.0
2019-08-16,Agadir,30.427,-9.598,23.0,37.7,0.0,12.9,11.75,8,Citronnier,jeune,40.8,27.7,199.5,25.1,127.1,0.7,0.0,2.44,0.0,0.0
2019-08-17,Agadir,30.427,-9.598,26.1,39.9,0.0,10.1,12.35,8,Laitue,jeune,32.4,31.2,26.8,88.8,148.0,0.7,0.0,8.08,0.0,0.0
2019-08-18,Agadir,30.427,-9.598,24.2,38.7,0.0,19.2,12.5,8,Oignon,fin,42.8,33.5,119.7,69.8,125.9,0.75,0.0,25.77,0.0,0.0
2019-08-19,Agadir,30.427,-9.598,22.5,32.2,0.0,18.5,12.43,8,Tomate,jeune,54.0,28.0,185.0,34.2,73.6,0.6,0.0,49.43,0.0,0.0
2019-08-20,Agadir,30.427,-9.598,19.6,27.3,0.0,14.7,12.36,8,Oranger,jeune,18.6,25.6,117.5,86.2,93.3,0.7,0.0,36.37,0.0,0.0
2019-08-21,Agadir,30.427,-9.598,18.0,27.5,0.0,12.2,12.36,8,Citronnier,jeune,37.1,23.4,76.5,34.4,93.0,0.7,0.0,41.44,0.0,0.0
2019-08-22,Agadir,30.427,-9.598,20.0,30.1,0.0,10.8,12.37,8,Laitue,fin,39.6,26.4,129.2,91.6,73.6,0.95,0.0,42.62,0.0,0.0
2019-08-23,Agadir,30.427,-9.598,25.6,42.1,0.0,15.6,11.92,8,Oignon,jeune,44.3,32.0,96.9,78.4,128.0,0.7,0.0,48.36,0.0,0.0
2019-08-24,Agadir,30.427,-9.598,29.8,42.5,0.0,16.9,11.82,8,Tomate,jeune,41.6,35.8,104.5,60.2,132.8,0.6,0.0,45.55,0.0,0.0
2019-08-25,Agadir,30.427,-9.598,24.8,35.5,0.0,13.0,12.0,8,Oranger,mature,54.5,30.0,10.7,37.1,20.0,0.75,0.0,47.45,0.0,0.0
2019-08-26,Agadir,30.427,-9.598,21.9,28.0,0.0,14.2,12.0,8,Citronnier,fin,41.8,26.6,111.1,34.5,149.2,0.7,0.0,46.35,0.0,0.0
2019-08-27,Agadir,30.427,-9.598,20.7,35.3,0.0,19.6,12.16,8,Laitue,mature,60.5,28.7,29.6,61.8,47.8,1.0,0.0,21.34,0.0,0.0
2019-08-28,Agadir,30.427,-9.598,20.1,30.8,0.0,16.7,11.67,8,Oignon,fin,24.5,25.8,9.8,75.7,128.2,0.75,0.0,4.82,0.0,0.0
2019-08-29,Agadir,30.427,-9.598,22.2,35.4,0.0,17.3,9.17,8,Tomate,jeune,66.8,30.1,80.3,4.5,107.0,0.6,0.0,14.2,0.0,0.0
2019-08-30,Agadir,30.427,-9.598,23.0,29.6,0.0,12.6,12.17,8,Oranger,fin,40.6,23.4,134.9,17.9,16.9,0.7,0.0,39.21,0.0,0.0
2019-08-31,Agadir,30.427,-9.598,21.4,31.3,0.0,20.3,12.01,8,Citronnier,jeune,57.2,26.3,146.7,85.7,41.4,0.7,0.0,31.14,0.0,0.0
2019-09-01,Agadir,30.427,-9.598,20.1,24.2,0.0,15.5,11.77,9,Laitue,fin,25.7,19.7,150.0,24.1,81.2,0.95,0.0,20.94,0.0,0.0
2019-09-02,Agadir,30.427,-9.598,19.5,25.6,0.0,18.4,11.76,9,Oignon,jeune,74.9,22.9,51.2,95.3,148.7,0.7,0.0,18.17,0.0,0.0
2019-09-03,Agadir,30.427,-9.598,19.7,27.0,0.0,20.5,10.37,9,Tomate,mature,68.7,24.4,184.8,26.8,77.5,1.15,0.0,7.77,0.0,0.0
2019-09-04,Agadir,30.427,-9.598,19.5,27.2,0.0,21.4,11.93,9,Oranger,fin,34.3,25.3,131.1,90.2,146.3,0.7,0.0,21.79,0.0,0.0
2019-09-05,Agadir,30.427,-9.598,18.3,25.1,0.0,21.8,10.61,9,Citronnier,fin,46.6,20.4,194.5,51.0,121.6,0.7,0.0,12.69,0.0,0.0
2019-09-06,Agadir,30.427,-9.598,18.9,23.2,0.0,21.2,11.39,9,Laitue,jeune,18.4,22.3,124.5,47.0,101.9,0.7,0.0,18.95,0.0,0.0
2019-09-07,Agadir,30.427,-9.598,20.3,24.2,0.9,22.3,11.62,9,Oignon,mature,70.2,24.2,143.0,29.5,70.1,1.05,0.0,3.75,0.0,0.0
2019-09-08,Agadir,30.427,-9.598,20.5,25.1,2.6,23.5,10.3,9,Tomate,fin,47.6,22.6,195.8,46.5,138.6,0.8,0.0,36.32,0.0,0.0
2019-09-09,Agadir,30.427,-9.598,20.7,25.4,0.0,24.4,11.57,9,Oranger,jeune,31.1,22.3,89.1,91.9,2.8,0.7,0.0,39.89,0.0,0.0
2019-09-10,Agadir,30.427,-9.598,19.6,26.7,0.0,26.6,10.18,9,Citronnier,jeune,73.7,24.1,146.4,34.0,0.2,0.7,0.0,24.73,0.0,0.0
2019-09-11,Agadir,30.427,-9.598,19.1,25.0,0.5,16.6,8.0,9,Laitue,jeune,61.6,22.0,48.4,45.4,76.7,0.7,0.0,28.84,0.0,0.0
2019-09-12,Agadir,30.427,-9.598,19.6,31.6,0.0,14.8,11.52,9,Oignon,fin,30.8,25.4,64.4,83.5,37.1,0.75,0.0,38.0,0.0,0.0
2019-09-13,Agadir,30.427,-9.598,20.4,26.3,0.0,15.1,11.39,9,Tomate,fin,27.2,24.2,50.5,64.3,144.7,0.8,0.0,11.62,0.0,0.0
2019-09-14,Agadir,30.427,-9.598,18.9,25.5,0.0,13.4,11.33,9,Oranger,mature,49.1,22.4,195.0,3.7,37.0,0.75,0.0,8.33,0.0,0.0
2019-09-15,Agadir,30.427,-9.598,19.2,26.4,0.0,14.0,11.25,9,Citronnier,jeune,30.7,22.1,175.4,0.6,120.8,0.7,0.0,29.11,0.0,0.0
2019-09-16,Agadir,30.427,-9.598,20.4,27.0,0.0,14.2,10.95,9,Laitue,jeune,64.2,25.2,154.8,36.8,77.7,0.7,0.0,39.63,0.0,0.0
2019-09-17,Agadir,30.427,-9.598,20.5,27.9,0.0,16.2,11.2,9,Oignon,mature,71.1,22.0,79.1,46.2,47.4,1.05,0.0,0.87,0.0,0.0
2019-09-18,Agadir,30.427,-9.598,18.6,29.8,0.0,18.3,11.17,9,Tomate,fin,25.6,24.6,22.9,73.3,95.7,0.8,0.0,17.35,0.0,0.0
2019-09-19,Agadir,30.427,-9.598,18.2,25.6,0.0,16.0,11.07,9,Oranger,fin,72.9,23.9,191.7,8.8,61.6,0.7,0.0,30.1,0.0,0.0
2019-09-20,Agadir,30.427,-9.598,18.5,26.9,0.0,13.4,10.83,9,Citronnier,jeune,17.0,22.4,169.4,12.0,24.8,0.7,0.0,15.77,0.0,0.0
2019-09-21,Agadir,30.427,-9.598,17.2,26.6,0.0,16.9,10.79,9,Laitue,fin,51.7,24.3,150.6,11.7,136.8,0.95,0.0,26.25,0.0,0.0
2019-09-22,Agadir,30.427,-9.598,18.4,26.9,0.0,21.7,9.58,9,Oignon,jeune,33.1,25.3,79.1,42.3,28.5,0.7,0.0,0.55,0.0,0.0
2019-09-23,Agadir,30.427,-9.598,18.5,25.1,0.0,14.4,11.0,9,Tomate,mature,72.2,21.1,30.2,17.5,128.3,1.15,0.0,48.51,0.0,0.0
2019-09-24,Agadir,30.427,-9.598,19.3,25.0,0.0,12.9,11.0,9,Oranger,mature,26.4,20.2,57.3,16.9,92.7,0.75,0.0,11.02,0.0,0.0
2019-09-25,Agadir,30.427,-9.598,18.8,25.5,0.0,10.0,11.0,9,Citronnier,fin,19.6,22.9,57.0,73.5,104.1,0.7,0.0,11.98,0.0,0.0
2019-09-26,Agadir,30.427,-9.598,18.4,24.9,0.0,10.4,10.77,9,Laitue,jeune,20.1,21.5,116.2,40.0,95.5,0.7,0.0,18.91,0.0,0.0
2019-09-27,Agadir,30.427,-9.598,19.4,25.2,0.0,10.4,10.73,9,Oignon,fin,48.8,21.4,159.8,52.3,132.3,0.75,0.0,44.1,0.0,0.0
2019-09-28,Agadir,30.427,-9.598,18.9,26.5,0.0,12.7,10.62,9,Tomate,fin,66.9,22.1,125.6,74.9,139.2,0.8,0.0,19.97,0.0,0.0
2019-09-29,Agadir,30.427,-9.598,20.2,36.4,0.0,11.3,11.0,9,Oranger,mature,50.9,26.6,100.1,55.5,61.8,0.75,0.0,13.59,0.0,0.0
2019-09-30,Agadir,30.427,-9.598,26.1,42.1,0.0,22.7,11.0,9,Citronnier,fin,36.7,34.8,152.0,48.5,29.3,0.7,0.0,30.79,0.0,0.0
2019-10-01,Agadir,30.427,-9.598,23.4,36.5,0.0,12.0,11.0,10,Laitue,fin,45.5,27.7,176.3,16.1,14.5,0.95,0.0,14.89,0.0,0.0
2019-10-02,Agadir,30.427,-9.598,20.4,31.1,0.0,15.2,11.0,10,Oignon,jeune,38.1,25.5,143.6,86.3,142.1,0.7,0.0,49.14,0.0,0.0
2019-10-03,Agadir,30.427,-9.598,20.7,30.2,0.0,14.2,11.0,10,Tomate,jeune,35.2,23.6,64.8,49.4,0.2,0.6,0.0,42.26,0.0,0.0
2019-10-04,Agadir,30.427,-9.598,18.3,29.2,0.0,14.0,11.0,10,Oranger,fin,49.3,26.3,195.5,81.1,42.8,0.7,0.0,23.17,0.0,0.0
2019-10-05,Agadir,30.427,-9.598,20.5,33.1,0.0,15.1,11.0,10,Citronnier,mature,34.2,24.3,30.9,54.5,107.8,0.75,0.0,8.06,0.0,0.0
2019-10-06,Agadir,30.427,-9.598,21.5,31.5,0.0,15.7,11.0,10,Laitue,mature,51.4,24.5,26.4,72.3,131.2,1.0,0.0,41.31,0.0,0.0
2019-10-07,Agadir,30.427,-9.598,18.1,25.3,0.0,13.8,11.0,10,Oignon,mature,39.3,24.4,39.2,54.9,20.9,1.05,0.0,3.97,0.0,0.0
2019-10-08,Agadir,30.427,-9.598,17.6,23.4,0.0,18.0,10.86,10,Tomate,jeune,18.3,18.3,93.3,39.5,99.6,0.6,0.0,9.35,0.0,0.0
2019-10-09,Agadir,30.427,-9.598,16.8,22.0,0.0,14.5,10.21,10,Oranger,fin,51.6,20.1,155.4,57.8,34.4,0.7,0.0,42.96,0.0,0.0
2019-10-10,Agadir,30.427,-9.598,17.3,23.7,0.0,11.6,4.55,10,Citronnier,mature,32.4,22.3,66.8,19.6,114.5,0.75,0.0,43.31,0.0,0.0
2019-10-11,Agadir,30.427,-9.598,19.2,25.9,0.2,10.9,8.64,10,Laitue,mature,68.8,20.8,110.4,57.6,52.4,1.0,0.0,25.5,0.0,0.0
2019-10-12,Agadir,30.427,-9.598,17.9,29.3,0.0,17.7,11.0,10,Oignon,fin,32.5,24.7,153.7,40.0,138.1,0.75,0.0,16.46,0.0,0.0
2019-10-13,Agadir,30.427,-9.598,18.8,24.5,0.0,12.0,11.0,10,Tomate,jeune,46.0,21.0,11.8,65.4,111.1,0.6,0.0,11.68,0.0,0.0
2019-10-14,Agadir,30.427,-9.598,18.6,26.5,0.0,22.0,11.0,10,Oranger,fin,70.8,24.4,116.2,16.1,60.4,0.7,0.0,35.76,0.0,0.0
2019-10-15,Agadir,30.427,-9.598,17.8,23.5,0.0,18.4,11.0,10,Citronnier,jeune,41.9,21.3,107.9,69.4,50.5,0.7,0.0,13.24,0.0,0.0
2019-10-16,Agadir,30.427,-9.598,16.3,25.2,0.0,19.1,10.97,10,Laitue,jeune,39.7,23.2,174.9,10.1,143.8,0.7,0.0,11.68,0.0,0.0
2019-10-17,Agadir,30.427,-9.598,16.5,25.3,0.0,19.6,11.0,10,Oignon,jeune,47.5,19.8,194.5,43.1,15.1,0.7,0.0,10.05,0.0,0.0
2019-10-18,Agadir,30.427,-9.598,16.9,21.9,0.0,17.9,11.0,10,Tomate,mature,56.9,20.6,12.0,24.9,59.3,1.15,0.0,15.68,0.0,0.0
2019-10-19,Agadir,30.427,-9.598,16.7,26.8,0.0,15.9,10.96,10,Oranger,jeune,39.1,21.4,174.4,9.5,79.3,0.7,0.0,14.84,0.0,0.0
2019-10-20,Agadir,30.427,-9.598,16.4,27.1,0.0,26.5,10.97,10,Citronnier,jeune,70.8,20.4,113.3,86.4,56.6,0.7,0.0,11.96,0.0,0.0
2019-10-21,Agadir,30.427,-9.598,17.3,24.3,0.0,29.7,10.96,10,Laitue,mature,34.0,20.0,137.9,4.1,137.1,1.0,0.0,27.58,0.0,0.0
2019-10-22,Agadir,30.427,-9.598,16.9,22.9,0.0,31.6,10.94,10,Oignon,mature,21.4,19.8,120.0,91.6,27.7,1.05,0.0,4.64,0.0,0.0
2019-10-23,Agadir,30.427,-9.598,14.6,22.4,0.0,19.2,10.92,10,Tomate,jeune,48.1,20.8,0.1,33.6,12.6,0.6,0.0,6.1,0.0,0.0
2019-10-24,Agadir,30.427,-9.598,14.3,24.3,0.0,12.5,10.91,10,Oranger,mature,58.3,20.3,146.4,81.3,137.1,0.75,0.0,43.63,0.0,0.0
2019-10-25,Agadir,30.427,-9.598,21.2,33.4,0.0,25.3,10.89,10,Citronnier,jeune,30.1,27.3,72.8,92.8,2.5,0.7,0.0,28.24,0.0,0.0
2019-10-26,Agadir,30.427,-9.598,22.0,31.0,0.0,17.4,8.22,10,Laitue,jeune,47.1,26.1,39.6,91.4,105.8,0.7,0.0,39.99,0.0,0.0
2019-10-27,Agadir,30.427,-9.598,21.2,31.0,0.0,22.7,10.86,10,Oignon,jeune,35.2,24.4,168.1,73.6,139.4,0.7,0.0,4.24,0.0,0.0
