date,ville,latitude,longitude,T_min,T_max,pluie_mm,vent_kmh,ensoleillement_h,mois,type_plante,stade,humidite_sol,temperature_sol,N,P,K,kc,ET0,superficie_ha,eau_litres,eau_mm,saison,amplitude_thermique,fertilite_sol,type_culture
2019-11-14,Agadir,30.427,-9.598,15.4,20.8,0.0,15.5,9.13,11,Citronnier,mature,54.2,18.7,182.8,61.1,38.4,0.75,0.0,20.8,0.0,0.0,automne,5.4,282.3,arbre
2019-11-18,Agadir,30.427,-9.598,12.5,20.5,0.0,29.0,10.25,11,Oranger,jeune,46.2,17.0,163.4,15.1,123.6,0.7,0.0,13.09,0.0,0.0,automne,8.0,302.1,arbre
2019-11-19,Agadir,30.427,-9.598,14.0,20.3,0.0,22.1,8.81,11,Citronnier,jeune,24.2,17.7,143.4,92.7,130.4,0.7,0.0,21.98,0.0,0.0,automne,6.3,366.5,arbre
2019-11-23,Agadir,30.427,-9.598,15.7,22.0,3.8,23.2,6.75,11,Oranger,mature,34.7,19.6,199.5,97.5,146.4,0.75,0.0,26.0,0.0,0.0,automne,6.3,443.4,arbre
2019-11-24,Agadir,30.427,-9.598,14.4,18.9,0.1,13.7,9.33,11,Citronnier,mature,16.6,19.4,199.9,35.4,35.6,0.75,0.0,23.09,0.0,0.0,automne,4.5,270.90000000000003,arbre
2019-11-28,Agadir,30.427,-9.598,14.4,24.6,0.0,12.7,9.98,11,Oranger,jeune,26.6,17.1,89.6,16.9,88.9,0.7,0.0,45.82,0.0,0.0,automne,10.2,195.4,arbre
2019-11-29,Agadir,30.427,-9.598,18.1,26.4,0.0,12.1,9.1,11,Citronnier,fin,31.0,25.1,92.8,47.8,51.6,0.7,0.0,0.56,0.0,0.0,automne,8.3,192.2,arbre
2019-12-03,Agadir,30.427,-9.598,11.9,18.2,0.9,25.1,9.5,12,Oranger,mature,35.7,14.9,107.7,48.9,93.2,0.75,0.0,44.67,0.0,0.0,hiver,6.3,249.8,arbre
2019-12-04,Agadir,30.427,-9.598,10.9,17.4,0.0,15.3,8.26,12,Citronnier,fin,29.9,16.7,118.8,59.0,29.8,0.7,0.0,42.63,0.0,0.0,hiver,6.5,207.6,arbre
2019-12-08,Agadir,30.427,-9.598,13.5,19.0,0.0,11.3,9.62,12,Oranger,fin,53.3,13.8,135.1,24.8,145.0,0.7,0.01,8.07,807.0,0.01,hiver,5.5,304.9,arbre
2019-12-09,Agadir,30.427,-9.598,12.9,20.0,0.0,12.3,9.71,12,Citronnier,jeune,72.4,17.3,162.1,17.4,88.5,0.7,0.01,14.02,1402.0,0.01,hiver,7.1,268.0,arbre
2019-12-13,Agadir,30.427,-9.598,12.0,18.1,0.0,12.0,9.56,12,Oranger,fin,25.7,12.7,26.5,15.2,135.1,0.7,0.01,19.19,1919.0,0.01,hiver,6.1,176.8,arbre
2019-12-14,Agadir,30.427,-9.598,13.4,20.9,0.0,10.7,9.57,12,Citronnier,mature,50.7,16.1,42.5,82.4,140.7,0.75,0.01,42.02,4202.0,0.01,hiver,7.5,265.6,arbre
2019-12-18,Agadir,30.427,-9.598,11.4,18.1,0.0,15.1,9.38,12,Oranger,fin,29.9,14.0,105.5,70.7,36.6,0.7,0.01,43.95,4395.0,0.01,hiver,6.7,212.8,arbre
2019-12-19,Agadir,30.427,-9.598,12.5,20.5,0.0,13.7,9.16,12,Citronnier,jeune,29.4,15.1,105.8,12.2,105.8,0.7,0.01,20.9,2090.0,0.01,hiver,8.0,223.8,arbre
2019-12-23,Agadir,30.427,-9.598,16.1,24.7,0.0,13.3,9.53,12,Oranger,mature,21.1,22.2,121.3,86.9,75.8,0.75,0.03,30.82,6164.0,0.02,hiver,8.6,284.0,arbre
2019-12-24,Agadir,30.427,-9.598,17.6,29.2,0.0,27.4,9.71,12,Citronnier,jeune,41.7,22.0,31.7,41.0,37.7,0.7,0.03,22.25,4450.0,0.02,hiver,11.6,110.4,arbre
2019-12-28,Agadir,30.427,-9.598,14.6,23.7,0.0,14.1,9.69,12,Oranger,mature,46.7,20.6,155.6,87.9,55.7,0.75,0.02,42.87,8574.0,0.02,hiver,9.1,299.2,arbre
2019-12-29,Agadir,30.427,-9.598,17.0,25.5,0.0,18.3,9.77,12,Citronnier,fin,39.5,24.1,101.2,78.0,70.1,0.7,0.02,24.8,2480.0,0.01,hiver,8.5,249.3,arbre
2020-01-02,Agadir,30.427,-9.598,14.1,19.9,0.0,15.2,9.75,1,Oranger,fin,20.2,17.5,14.3,76.2,21.4,0.7,0.01,13.63,1363.0,0.01,hiver,5.8,111.9,arbre
2020-01-03,Agadir,30.427,-9.598,12.6,18.4,0.0,14.1,9.72,1,Citronnier,mature,37.9,14.7,186.7,19.8,53.8,0.75,0.01,28.21,2821.0,0.01,hiver,5.8,260.3,arbre
2020-01-07,Agadir,30.427,-9.598,13.9,20.6,0.0,19.1,9.82,1,Oranger,fin,49.4,19.2,156.2,17.6,142.8,0.7,0.01,2.41,241.0,0.01,hiver,6.7,316.6,arbre
2020-01-08,Agadir,30.427,-9.598,13.3,18.4,0.0,18.5,9.83,1,Citronnier,fin,16.0,14.4,20.2,100.0,62.5,0.7,0.01,15.67,1567.0,0.01,hiver,5.1,182.7,arbre
2020-01-12,Agadir,30.427,-9.598,14.3,21.0,0.0,19.5,9.88,1,Oranger,mature,50.8,16.2,169.6,63.9,77.4,0.75,0.01,36.4,3640.0,0.01,hiver,6.7,310.9,arbre
2020-01-13,Agadir,30.427,-9.598,14.0,19.5,0.0,16.7,9.9,1,Citronnier,fin,44.4,14.9,143.9,17.3,44.6,0.7,0.01,12.64,1264.0,0.01,hiver,5.5,205.8,arbre
2020-01-17,Agadir,30.427,-9.598,10.6,21.4,0.0,10.5,9.95,1,Oranger,fin,17.4,16.4,126.8,9.4,58.0,0.7,0.01,30.34,3034.0,0.01,hiver,10.8,194.2,arbre
2020-01-18,Agadir,30.427,-9.598,12.8,21.8,0.0,17.5,9.96,1,Citronnier,fin,24.9,20.2,16.6,14.9,126.2,0.7,0.01,20.0,2000.0,0.01,hiver,9.0,157.7,arbre
2020-01-22,Agadir,30.427,-9.598,10.4,16.3,1.4,13.7,10.0,1,Oranger,mature,36.6,11.0,123.0,4.3,22.5,0.75,0.0,12.04,0.0,0.0,hiver,5.9,149.8,arbre
2020-01-23,Agadir,30.427,-9.598,11.3,15.9,10.9,18.4,9.21,1,Citronnier,jeune,54.6,14.8,52.1,68.2,24.3,0.7,0.0,49.34,0.0,0.0,hiver,4.6,144.60000000000002,arbre
2020-01-27,Agadir,30.427,-9.598,10.9,21.8,0.0,17.2,10.0,1,Oranger,fin,28.8,15.0,161.5,92.2,55.7,0.7,0.02,17.85,1785.0,0.01,hiver,10.9,309.4,arbre
2020-01-28,Agadir,30.427,-9.598,14.8,23.4,0.0,18.6,10.04,1,Citronnier,mature,63.5,20.6,103.8,43.3,75.8,0.75,0.03,2.03,406.0,0.02,hiver,8.6,222.9,arbre
2020-02-01,Agadir,30.427,-9.598,14.2,21.8,0.0,15.2,10.02,2,Oranger,jeune,36.4,18.4,92.8,75.8,15.5,0.7,0.03,1.82,364.0,0.02,hiver,7.6,184.1,arbre
2020-02-02,Agadir,30.427,-9.598,16.5,27.8,0.0,17.0,10.09,2,Citronnier,mature,55.6,23.7,77.8,61.5,139.8,0.75,0.03,18.73,3746.0,0.02,hiver,11.3,279.1,arbre
2020-02-06,Agadir,30.427,-9.598,16.8,25.7,0.0,14.9,10.07,2,Oranger,fin,31.1,21.0,6.3,38.6,72.3,0.7,0.02,29.69,2969.0,0.01,hiver,8.9,117.2,arbre
2020-02-07,Agadir,30.427,-9.598,14.7,24.2,0.0,18.3,10.06,2,Citronnier,mature,37.5,20.7,190.4,35.0,65.1,0.75,0.02,41.98,8396.0,0.02,hiver,9.5,290.5,arbre
2020-02-11,Agadir,30.427,-9.598,17.8,27.1,0.0,21.2,10.19,2,Oranger,mature,31.6,20.3,162.1,11.2,34.2,0.75,0.02,29.54,5908.0,0.02,hiver,9.3,207.5,arbre
2020-02-12,Agadir,30.427,-9.598,15.6,23.4,0.0,21.1,10.26,2,Citronnier,fin,34.2,21.6,6.9,10.5,29.4,0.7,0.01,4.03,403.0,0.01,hiver,7.8,46.8,arbre
2020-02-16,Agadir,30.427,-9.598,18.5,28.2,0.0,18.4,10.3,2,Oranger,jeune,61.2,22.0,61.6,62.9,109.1,0.7,0.01,46.4,4640.0,0.01,hiver,9.7,233.6,arbre
2020-02-17,Agadir,30.427,-9.598,17.6,27.8,0.0,18.0,10.37,2,Citronnier,jeune,36.1,25.3,42.2,35.5,19.6,0.7,0.01,23.71,2371.0,0.01,hiver,10.2,97.3,arbre
2020-02-21,Agadir,30.427,-9.598,15.0,28.2,0.0,27.8,10.41,2,Oranger,mature,53.2,22.7,136.5,62.3,77.8,0.75,0.01,37.06,3706.0,0.01,hiver,13.2,276.6,arbre
2020-02-22,Agadir,30.427,-9.598,20.8,29.5,0.0,37.1,10.63,2,Citronnier,mature,67.7,24.8,75.6,19.7,3.8,0.75,0.01,42.76,4276.0,0.01,hiver,8.7,99.1,arbre
2020-02-26,Agadir,30.427,-9.598,13.5,22.3,0.0,15.6,10.84,2,Oranger,jeune,31.3,20.6,131.8,90.3,92.2,0.7,0.01,42.7,4270.0,0.01,hiver,8.8,314.3,arbre
2020-02-27,Agadir,30.427,-9.598,15.3,24.1,0.0,14.7,10.92,2,Citronnier,mature,37.0,16.8,161.3,54.8,46.6,0.75,0.01,1.48,148.0,0.01,hiver,8.8,262.70000000000005,arbre
2020-03-02,Agadir,30.427,-9.598,14.2,26.1,0.0,20.9,11.05,3,Oranger,fin,55.5,22.3,116.7,24.3,5.0,0.7,0.01,5.51,551.0,0.01,printemps,11.9,146.0,arbre
2020-03-03,Agadir,30.427,-9.598,15.1,23.1,0.0,13.4,11.06,3,Citronnier,fin,33.1,16.2,72.0,14.4,116.5,0.7,0.01,40.09,4009.0,0.01,printemps,8.0,202.9,arbre
2020-03-07,Agadir,30.427,-9.598,16.6,26.8,0.0,16.2,11.26,3,Oranger,jeune,42.0,24.3,99.0,47.2,143.9,0.7,0.0,32.15,0.0,0.0,printemps,10.2,290.1,arbre
2020-03-08,Agadir,30.427,-9.598,19.4,29.5,0.0,21.6,11.2,3,Citronnier,mature,62.5,26.5,174.7,92.8,32.9,0.75,0.0,19.76,0.0,0.0,printemps,10.1,300.4,arbre
2020-03-12,Agadir,30.427,-9.598,18.7,28.9,0.0,17.7,11.06,3,Oranger,jeune,60.0,21.2,46.0,61.4,64.5,0.7,0.0,21.68,0.0,0.0,printemps,10.2,171.9,arbre
2020-03-13,Agadir,30.427,-9.598,15.4,25.4,0.0,20.1,11.39,3,Citronnier,jeune,28.0,19.1,160.9,26.6,28.9,0.7,0.0,32.21,0.0,0.0,printemps,10.0,216.4,arbre
2020-03-17,Agadir,30.427,-9.598,14.6,21.9,0.0,32.4,11.59,3,Oranger,jeune,65.9,16.0,190.3,50.7,147.5,0.7,0.0,24.7,0.0,0.0,printemps,7.3,388.5,arbre
2020-03-18,Agadir,30.427,-9.598,11.8,17.3,0.0,15.3,11.44,3,Citronnier,mature,18.4,11.6,31.5,59.3,144.2,0.75,0.0,44.37,0.0,0.0,printemps,5.5,235.0,arbre
2020-03-22,Agadir,30.427,-9.598,11.4,18.9,0.0,29.8,11.71,3,Oranger,jeune,23.6,12.6,15.4,7.7,66.6,0.7,0.0,24.6,0.0,0.0,printemps,7.5,89.69999999999999,arbre
2020-03-23,Agadir,30.427,-9.598,12.1,17.4,0.2,14.2,10.5,3,Citronnier,mature,21.3,12.1,24.3,35.8,18.4,0.75,0.0,23.41,0.0,0.0,printemps,5.3,78.5,arbre
2020-03-27,Agadir,30.427,-9.598,15.3,20.3,2.0,23.9,7.69,3,Oranger,jeune,42.6,17.0,109.7,87.7,79.2,0.7,0.0,49.93,0.0,0.0,printemps,5.0,276.6,arbre
2020-03-28,Agadir,30.427,-9.598,13.8,20.7,0.4,31.1,11.86,3,Citronnier,mature,34.5,17.7,143.7,83.3,79.4,0.75,0.0,47.45,0.0,0.0,printemps,6.9,306.4,arbre
2020-04-01,Agadir,30.427,-9.598,13.6,20.8,0.0,23.7,11.9,4,Oranger,jeune,17.3,18.0,25.9,24.7,41.6,0.7,0.0,41.85,0.0,0.0,printemps,7.2,92.2,arbre
2020-04-02,Agadir,30.427,-9.598,11.3,22.3,0.0,31.5,11.91,4,Citronnier,fin,49.4,17.1,172.9,17.5,101.1,0.7,0.0,35.18,0.0,0.0,printemps,11.0,291.5,arbre
2020-04-06,Agadir,30.427,-9.598,16.2,26.1,0.0,26.4,11.7,4,Oranger,fin,18.4,22.0,79.1,67.9,84.9,0.7,0.0,23.31,0.0,0.0,printemps,9.9,231.9,arbre
2020-04-07,Agadir,30.427,-9.598,15.2,26.0,0.0,16.6,12.11,4,Citronnier,jeune,45.2,22.3,128.5,90.7,105.1,0.7,0.0,49.18,0.0,0.0,printemps,10.8,324.29999999999995,arbre
2020-04-11,Agadir,30.427,-9.598,16.2,26.3,0.0,22.5,11.66,4,Oranger,mature,54.9,21.0,129.0,72.4,7.6,0.75,0.0,40.96,0.0,0.0,printemps,10.1,209.0,arbre
2020-04-12,Agadir,30.427,-9.598,16.9,22.8,0.0,28.3,10.0,4,Citronnier,jeune,53.0,18.4,87.6,63.8,128.7,0.7,0.0,32.12,0.0,0.0,printemps,5.9,280.1,arbre
2020-04-16,Agadir,30.427,-9.598,15.5,22.6,0.0,24.3,12.67,4,Oranger,fin,71.8,20.3,54.1,3.9,75.6,0.7,0.0,49.16,0.0,0.0,printemps,7.1,133.6,arbre
2020-04-17,Agadir,30.427,-9.598,13.8,22.9,0.0,25.4,12.73,4,Citronnier,mature,34.9,20.6,42.3,11.4,94.1,0.75,0.0,36.92,0.0,0.0,printemps,9.1,147.79999999999998,arbre
2020-04-21,Agadir,30.427,-9.598,14.9,21.5,0.0,37.0,12.86,4,Oranger,fin,66.1,21.1,157.8,30.5,36.6,0.7,0.0,4.42,0.0,0.0,printemps,6.6,224.9,arbre
2020-04-22,Agadir,30.427,-9.598,12.0,24.0,0.0,22.1,12.88,4,Citronnier,fin,48.0,16.6,27.0,31.8,101.2,0.7,0.0,19.05,0.0,0.0,printemps,12.0,160.0,arbre
2020-04-26,Agadir,30.427,-9.598,13.0,22.3,0.0,28.0,12.94,4,Oranger,jeune,57.7,19.1,18.1,74.9,12.9,0.7,0.0,32.47,0.0,0.0,printemps,9.3,105.9,arbre
2020-04-27,Agadir,30.427,-9.598,13.9,21.3,0.0,26.5,12.96,4,Citronnier,fin,55.4,20.3,94.5,6.3,93.5,0.7,0.0,30.83,0.0,0.0,printemps,7.4,194.3,arbre
2020-05-01,Agadir,30.427,-9.598,17.0,25.4,0.0,18.2,13.0,5,Oranger,jeune,34.7,23.5,68.5,59.2,115.3,0.7,0.0,45.27,0.0,0.0,printemps,8.4,243.0,arbre
2020-05-02,Agadir,30.427,-9.598,17.0,26.9,0.0,15.6,13.0,5,Citronnier,mature,34.4,24.3,134.0,25.1,129.2,0.75,0.0,20.12,0.0,0.0,printemps,9.9,288.29999999999995,arbre
2020-05-06,Agadir,30.427,-9.598,16.5,22.6,0.0,14.8,12.61,5,Oranger,mature,68.2,21.4,75.4,29.9,42.8,0.75,0.0,19.79,0.0,0.0,printemps,6.1,148.10000000000002,arbre
2020-05-07,Agadir,30.427,-9.598,17.7,24.4,0.0,17.1,11.59,5,Citronnier,jeune,41.7,18.2,161.8,95.3,33.8,0.7,0.0,33.24,0.0,0.0,printemps,6.7,290.90000000000003,arbre
2020-05-11,Agadir,30.427,-9.598,15.0,24.4,0.0,31.0,12.75,5,Oranger,fin,16.5,20.5,39.4,32.8,125.4,0.7,0.0,36.57,0.0,0.0,printemps,9.4,197.6,arbre
2020-05-12,Agadir,30.427,-9.598,16.0,21.5,0.0,26.7,13.0,5,Citronnier,jeune,28.3,16.1,70.1,72.8,91.7,0.7,0.0,27.83,0.0,0.0,printemps,5.5,234.6,arbre
2020-05-16,Agadir,30.427,-9.598,15.1,22.6,0.0,27.3,13.0,5,Oranger,jeune,17.0,16.3,177.2,33.0,129.8,0.7,0.01,31.05,3105.0,0.01,printemps,7.5,340.0,arbre
2020-05-17,Agadir,30.427,-9.598,15.6,25.9,0.0,14.3,13.0,5,Citronnier,fin,33.3,18.7,136.8,4.5,107.8,0.7,0.01,10.81,1081.0,0.01,printemps,10.3,249.1,arbre
2020-05-21,Agadir,30.427,-9.598,17.6,30.0,0.0,19.6,12.72,5,Oranger,fin,34.0,20.8,49.2,48.8,65.1,0.7,0.0,8.8,0.0,0.0,printemps,12.4,163.1,arbre
2020-05-22,Agadir,30.427,-9.598,20.0,28.7,0.0,19.5,13.0,5,Citronnier,mature,57.6,22.2,94.5,63.9,114.3,0.75,0.0,18.48,0.0,0.0,printemps,8.7,272.7,arbre
2020-05-26,Agadir,30.427,-9.598,23.7,37.2,0.0,20.5,13.0,5,Oranger,mature,67.5,31.8,124.7,4.0,68.6,0.75,0.0,38.2,0.0,0.0,printemps,13.5,197.3,arbre
2020-05-27,Agadir,30.427,-9.598,20.5,33.0,0.0,18.6,13.0,5,Citronnier,mature,34.5,26.1,165.9,85.4,10.0,0.75,0.0,5.36,0.0,0.0,printemps,12.5,261.3,arbre
2020-05-31,Agadir,30.427,-9.598,17.2,24.0,0.0,18.1,13.0,5,Oranger,jeune,35.0,18.9,168.8,68.7,28.3,0.7,0.0,28.5,0.0,0.0,printemps,6.8,265.8,arbre
2020-06-01,Agadir,30.427,-9.598,17.9,24.8,0.0,19.1,13.0,6,Citronnier,mature,53.5,22.9,113.1,78.0,132.4,0.75,0.0,12.4,0.0,0.0,ete,6.9,323.5,arbre
2020-06-05,Agadir,30.427,-9.598,20.6,30.2,0.0,15.4,8.95,6,Oranger,mature,35.7,26.4,142.1,75.9,140.0,0.75,0.0,17.42,0.0,0.0,ete,9.6,358.0,arbre
2020-06-06,Agadir,30.427,-9.598,21.3,28.7,0.0,17.4,12.82,6,Citronnier,jeune,33.6,26.7,182.0,77.9,19.5,0.7,0.0,9.54,0.0,0.0,ete,7.4,279.4,arbre
2020-06-10,Agadir,30.427,-9.598,18.4,26.6,0.0,27.0,13.03,6,Oranger,jeune,30.1,24.2,112.7,97.2,56.6,0.7,0.0,14.96,0.0,0.0,ete,8.2,266.5,arbre
2020-06-11,Agadir,30.427,-9.598,17.9,26.2,0.0,27.5,11.74,6,Citronnier,fin,40.3,23.3,188.1,78.1,124.2,0.7,0.0,41.86,0.0,0.0,ete,8.3,390.4,arbre
2020-06-15,Agadir,30.427,-9.598,18.6,32.9,0.0,25.4,13.09,6,Oranger,jeune,19.2,24.6,90.9,55.8,4.7,0.7,0.0,13.09,0.0,0.0,ete,14.3,151.39999999999998,arbre
2020-06-16,Agadir,30.427,-9.598,20.0,32.3,0.0,25.9,13.09,6,Citronnier,jeune,47.7,28.9,103.7,64.3,3.1,0.7,0.0,27.97,0.0,0.0,ete,12.3,171.1,arbre
2020-06-20,Agadir,30.427,-9.598,19.2,28.3,0.0,22.6,13.08,6,Oranger,fin,70.1,25.6,153.7,16.6,104.0,0.7,0.0,22.86,0.0,0.0,ete,9.1,274.29999999999995,arbre
2020-06-21,Agadir,30.427,-9.598,18.1,26.4,0.0,18.2,13.08,6,Citronnier,mature,24.1,20.6,30.7,57.8,80.2,0.75,0.0,4.46,0.0,0.0,ete,8.3,168.7,arbre
2020-06-25,Agadir,30.427,-9.598,18.8,30.3,0.0,15.5,13.08,6,Oranger,jeune,74.2,26.4,184.0,87.6,33.5,0.7,0.0,6.53,0.0,0.0,ete,11.5,305.1,arbre
2020-06-26,Agadir,30.427,-9.598,18.8,29.7,0.0,17.3,13.08,6,Citronnier,jeune,24.6,23.5,128.2,53.6,92.4,0.7,0.0,34.66,0.0,0.0,ete,10.9,274.2,arbre
2020-06-30,Agadir,30.427,-9.598,19.0,27.5,0.0,14.1,11.59,6,Oranger,fin,40.3,24.5,187.6,43.9,30.7,0.7,0.0,28.01,0.0,0.0,ete,8.5,262.2,arbre
2020-07-01,Agadir,30.427,-9.598,20.0,26.3,0.0,13.5,13.0,7,Citronnier,jeune,19.9,22.7,5.2,57.2,4.5,0.7,0.0,47.06,0.0,0.0,ete,6.3,66.9,arbre
2020-07-05,Agadir,30.427,-9.598,20.0,44.9,0.0,13.3,12.14,7,Oranger,jeune,18.6,32.3,183.5,72.9,14.3,0.7,0.0,28.66,0.0,0.0,ete,24.9,270.7,arbre
2020-07-06,Agadir,30.427,-9.598,33.5,46.4,0.0,26.7,12.84,7,Citronnier,jeune,58.6,40.7,184.4,51.2,20.4,0.7,0.0,37.71,0.0,0.0,ete,12.9,256.0,arbre
2020-07-10,Agadir,30.427,-9.598,18.2,25.3,0.0,16.7,12.38,7,Oranger,fin,73.1,23.2,43.7,71.4,104.7,0.7,0.0,12.68,0.0,0.0,ete,7.1,219.8,arbre
2020-07-11,Agadir,30.427,-9.598,19.5,27.6,0.0,14.5,12.44,7,Citronnier,mature,74.8,23.9,24.1,88.7,111.3,0.75,0.0,25.86,0.0,0.0,ete,8.1,224.1,arbre
2020-07-15,Agadir,30.427,-9.598,19.7,26.5,0.0,10.7,12.8,7,Oranger,fin,23.6,21.7,192.5,5.7,9.6,0.7,0.0,43.86,0.0,0.0,ete,6.8,207.8,arbre
2020-07-16,Agadir,30.427,-9.598,20.1,26.9,0.0,15.0,11.75,7,Citronnier,jeune,62.8,21.0,145.2,27.5,42.4,0.7,0.0,5.0,0.0,0.0,ete,6.8,215.1,arbre
2020-07-20,Agadir,30.427,-9.598,22.3,32.1,0.0,17.3,12.89,7,Oranger,fin,29.0,28.0,26.4,19.8,110.4,0.7,0.0,7.14,0.0,0.0,ete,9.8,156.60000000000002,arbre
2020-07-21,Agadir,30.427,-9.598,20.5,30.3,0.0,16.3,12.78,7,Citronnier,jeune,62.2,23.6,30.3,84.7,16.1,0.7,0.0,21.13,0.0,0.0,ete,9.8,131.1,arbre
2020-07-25,Agadir,30.427,-9.598,20.4,29.8,0.0,14.9,12.86,7,Oranger,fin,52.0,24.4,197.5,95.0,115.2,0.7,0.0,19.44,0.0,0.0,ete,9.4,407.7,arbre
2020-07-26,Agadir,30.427,-9.598,19.7,29.1,0.0,14.8,12.81,7,Citronnier,jeune,54.4,27.0,166.8,89.1,134.5,0.7,0.0,32.48,0.0,0.0,ete,9.4,390.4,arbre
2020-07-30,Agadir,30.427,-9.598,20.2,30.4,0.0,16.9,12.01,7,Oranger,mature,56.4,25.6,26.9,83.3,27.5,0.75,0.0,16.96,0.0,0.0,ete,10.2,137.7,arbre
2020-07-31,Agadir,30.427,-9.598,21.0,25.6,0.0,10.0,11.89,7,Citronnier,fin,68.6,22.5,104.1,46.7,45.6,0.7,0.0,12.63,0.0,0.0,ete,4.6,196.4,arbre
2020-08-04,Agadir,30.427,-9.598,22.4,32.4,0.0,16.3,12.77,8,Oranger,fin,64.6,25.5,63.4,99.9,99.4,0.7,0.0,14.94,0.0,0.0,ete,10.0,262.70000000000005,arbre
2020-08-05,Agadir,30.427,-9.598,19.8,27.2,0.0,15.5,12.62,8,Citronnier,mature,52.5,22.6,129.4,90.4,50.0,0.75,0.0,2.1,0.0,0.0,ete,7.4,269.8,arbre
2020-08-09,Agadir,30.427,-9.598,20.6,28.4,0.0,15.4,11.27,8,Oranger,fin,19.0,27.2,12.0,74.6,83.4,0.7,0.0,21.34,0.0,0.0,ete,7.8,170.0,arbre
2020-08-10,Agadir,30.427,-9.598,20.6,31.0,0.0,17.2,12.17,8,Citronnier,jeune,17.6,27.0,36.9,65.8,15.9,0.7,0.0,33.35,0.0,0.0,ete,10.4,118.6,arbre
2020-08-14,Agadir,30.427,-9.598,19.6,30.6,0.0,18.7,12.49,8,Oranger,mature,52.5,25.3,76.8,8.9,54.0,0.75,0.0,11.72,0.0,0.0,ete,11.0,139.7,arbre
2020-08-15,Agadir,30.427,-9.598,19.1,32.3,0.0,17.9,12.42,8,Citronnier,fin,56.4,25.2,184.7,25.2,5.4,0.7,0.0,40.01,0.0,0.0,ete,13.2,215.3,arbre
2020-08-19,Agadir,30.427,-9.598,19.6,25.7,0.0,16.8,12.21,8,Oranger,fin,15.2,22.1,16.8,17.7,29.0,0.7,0.0,3.8,0.0,0.0,ete,6.1,63.5,arbre
2020-08-20,Agadir,30.427,-9.598,18.5,25.9,0.0,11.2,12.36,8,Citronnier,fin,58.9,24.7,166.9,47.5,30.2,0.7,0.0,19.6,0.0,0.0,ete,7.4,244.6,arbre
2020-08-24,Agadir,30.427,-9.598,24.0,38.0,0.0,11.3,12.08,8,Oranger,fin,54.5,33.6,167.3,38.6,54.2,0.7,0.0,10.83,0.0,0.0,ete,14.0,260.1,arbre
2020-08-25,Agadir,30.427,-9.598,31.6,44.4,0.0,25.2,10.97,8,Citronnier,mature,39.4,39.4,147.8,45.1,124.1,0.75,0.0,31.77,0.0,0.0,ete,12.8,317.0,arbre
2020-08-29,Agadir,30.427,-9.598,20.9,29.3,0.0,16.8,12.17,8,Oranger,fin,35.2,24.9,82.1,68.8,16.0,0.7,0.0,35.29,0.0,0.0,ete,8.4,166.89999999999998,arbre
2020-08-30,Agadir,30.427,-9.598,19.4,26.3,0.0,13.2,12.24,8,Citronnier,jeune,17.9,23.5,149.4,88.6,41.5,0.7,0.0,9.05,0.0,0.0,ete,6.9,279.5,arbre
2020-09-03,Agadir,30.427,-9.598,19.0,24.2,0.0,16.6,11.78,9,Oranger,mature,68.1,23.3,29.6,22.5,40.2,0.75,0.0,1.88,0.0,0.0,automne,5.2,92.3,arbre
2020-09-04,Agadir,30.427,-9.598,18.7,24.6,0.0,16.2,11.66,9,Citronnier,mature,64.0,19.9,170.9,67.8,38.9,0.75,0.0,24.69,0.0,0.0,automne,5.9,277.6,arbre
2020-09-08,Agadir,30.427,-9.598,23.8,35.5,0.0,15.1,11.77,9,Oranger,jeune,21.0,30.1,43.0,43.0,106.1,0.7,0.0,28.16,0.0,0.0,automne,11.7,192.1,arbre
2020-09-09,Agadir,30.427,-9.598,23.4,36.1,0.0,21.9,11.64,9,Citronnier,mature,44.2,31.0,3.4,95.8,133.5,0.75,0.0,6.04,0.0,0.0,automne,12.7,232.7,arbre
2020-09-13,Agadir,30.427,-9.598,20.2,28.3,0.0,15.1,11.0,9,Oranger,jeune,31.7,26.9,20.9,60.5,5.5,0.7,0.0,48.73,0.0,0.0,automne,8.1,86.9,arbre
2020-09-14,Agadir,30.427,-9.598,21.4,31.9,0.0,17.6,9.25,9,Citronnier,jeune,70.0,24.3,0.1,1.4,149.5,0.7,0.0,38.82,0.0,0.0,automne,10.5,151.0,arbre
2020-09-18,Agadir,30.427,-9.598,22.3,30.0,0.0,21.1,11.07,9,Oranger,mature,40.1,24.0,75.0,47.0,68.9,0.75,0.0,24.69,0.0,0.0,automne,7.7,190.9,arbre
2020-09-19,Agadir,30.427,-9.598,20.1,32.2,0.0,17.5,11.08,9,Citronnier,jeune,54.2,25.6,190.5,2.2,141.5,0.7,0.0,32.09,0.0,0.0,automne,12.1,334.2,arbre
2020-09-23,Agadir,30.427,-9.598,20.4,27.9,0.0,14.8,11.0,9,Oranger,mature,55.2,24.2,93.7,19.0,114.0,0.75,0.0,16.85,0.0,0.0,automne,7.5,226.7,arbre
2020-09-24,Agadir,30.427,-9.598,20.0,31.4,0.0,15.2,11.0,9,Citronnier,jeune,37.5,26.7,195.4,14.4,130.8,0.7,0.0,10.06,0.0,0.0,automne,11.4,340.6,arbre
2020-09-28,Agadir,30.427,-9.598,19.7,26.7,0.0,15.6,11.0,9,Oranger,mature,60.2,20.4,2.9,74.9,148.7,0.75,0.0,39.01,0.0,0.0,automne,7.0,226.5,arbre
